shortcode,post_date,post_url,display_url,like_and_view_counts_disabled,likes,is_paid_partnership,location,city,exact_city_match,lattitude,longitude,geo_city,geo_state,geo_country,is_video,is_verified,is_private,img_path,img_lables,img_lable_scores
CXac983I-v4,12/13/2021,https://www.instagram.com/p/CXac983I-v4/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/266916886_154172703603864_8063168558045549590_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=aTr2SmI3LbQAX_PwdFM&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-BVRSfbpZu7TtK8r3_xKMToW87oY-Hne5QiCNrnmB6Xg&oe=61C1BDFA&_nc_sid=83d603,False,148,False,"Sperlonga, lazio","Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXac983I-v4.jpg,brown light product wood headgear art artifact souvenir tints-and-shades pattern,"[['Brown', 0.9804678559303284], ['Light', 0.9121787548065186], ['Product', 0.9074099659919739], ['Wood', 0.8976580500602722], ['Headgear', 0.8307708501815796], ['Art', 0.8219897150993347], ['Artifact', 0.7854474782943726], ['Souvenir', 0.7695865631103516], ['Tints-and-shades', 0.7687032222747803], ['Pattern', 0.7578936219215393]]"
CXYrIlosc3x,12/12/2021,https://www.instagram.com/p/CXYrIlosc3x/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/266555286_272383201531344_6031376265317906017_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=k035-i8i174AX96nYt-&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT92G1ZKZYAKuxf3CtD4xn0-4pOcZrW9uKhhs4TDqOIwrg&oe=61BDB132&_nc_sid=83d603,False,1,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYrIlosc3x.jpg,atmosphere street-light plant natural-landscape branch wood vegetation trunk building sunlight,"[['Atmosphere', 0.9481807947158813], ['Street-light', 0.9004368782043457], ['Plant', 0.8884968757629395], ['Natural-landscape', 0.8877132534980774], ['Branch', 0.8816120028495789], ['Wood', 0.8800363540649414], ['Vegetation', 0.8506566882133484], ['Trunk', 0.8495408892631531], ['Building', 0.8491453528404236], ['Sunlight', 0.8461871147155762]]"
CXYr5gRKgZd,12/12/2021,https://www.instagram.com/p/CXYr5gRKgZd/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/266536335_647478456665125_3306421250406714404_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=U26DsYHqUO8AX--b0uU&edm=AABBvjUBAAAA&ccb=7-4&oh=f36026dc973c33e6d8f4971ee77a7910&oe=61BD7EFF&_nc_sid=83d603,False,2,False,Piazza San Marco Venezia,"Venice, Italy",False,45.437191,12.33459,Venice,VENETO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYr5gRKgZd.jpg,clothing trousers jeans sky building sunglasses street-fashion temple standing eyewear,"[['Clothing', 0.987282395362854], ['Trousers', 0.9615567326545715], ['Jeans', 0.9597766995429993], ['Sky', 0.9336056709289551], ['Building', 0.9163303971290588], ['Sunglasses', 0.8747861981391907], ['Street-fashion', 0.8744597434997559], ['Temple', 0.8685618042945862], ['Standing', 0.8642165660858154], ['Eyewear', 0.8628965020179749]]"
CXYqkFSMIAV,12/12/2021,https://www.instagram.com/p/CXYqkFSMIAV/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/266613818_506674023817521_1929227849171793057_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=ZfP-atfC9y8AX_F-q2n&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_HV2ktG1PUUnogOxdGuEDJwtEJ8UvF0q2vQtm8ZfXYkQ&oe=61BC853D&_nc_sid=83d603,True,-1,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYqkFSMIAV.jpg,footwear tartan vision-care leg dress-shirt street-fashion neck asphalt sleeve waist,"[['Footwear', 0.9847630262374878], ['Tartan', 0.928155243396759], ['Vision-care', 0.9186371564865112], ['Leg', 0.9090436100959778], ['Dress-shirt', 0.894149899482727], ['Street-fashion', 0.8933351635932922], ['Neck', 0.8742403984069824], ['Asphalt', 0.8742113709449768], ['Sleeve', 0.8724504709243774], ['Waist', 0.8656371235847473]]"
CXYqSAFqsJ4,12/12/2021,https://www.instagram.com/p/CXYqSAFqsJ4/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/266286786_387579099816294_4194806097560541034_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=106&_nc_ohc=eaWM-VMbF9cAX99R7K9&tn=BxgunO26QSmOGu6O&edm=AABBvjUBAAAA&ccb=7-4&oh=aeee044560662b95b89617a4f49376dd&oe=61BDAF28&_nc_sid=83d603,False,5,False,Centro a Parma,"Parma, Italy",False,44.801123,10.328508,Parma,EMILIA-ROMAGNA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYqSAFqsJ4.jpg,clothing sky building daytime window infrastructure road-surface tower architecture travel,"[['Clothing', 0.9876852035522461], ['Sky', 0.9520513415336609], ['Building', 0.9485469460487366], ['Daytime', 0.9441425800323486], ['Window', 0.8963377475738525], ['Infrastructure', 0.8892053961753845], ['Road-surface', 0.8834658265113831], ['Tower', 0.868536651134491], ['Architecture', 0.8505956530570984], ['Travel', 0.8497129082679749]]"
CXYqL8YNIPk,12/12/2021,https://www.instagram.com/p/CXYqL8YNIPk/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/266041352_1046048406240403_2115272852842967891_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=snREIy4jW1IAX8ea8cy&tn=BxgunO26QSmOGu6O&edm=AABBvjUBAAAA&ccb=7-4&oh=7d4e8f186c95e3c2dcaf7495371be5f9&oe=61BCDF11&_nc_sid=83d603,False,5,False,Napoli - lungomare Margellina,"Naples, Italy",False,40.844116,14.2423,Naples,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYqL8YNIPk.jpg,cloud water sky water-resources mountain boat watercraft coastal-and-oceanic-landforms lake vehicle,"[['Cloud', 0.9816941022872925], ['Water', 0.9749538898468018], ['Sky', 0.9737217426300049], ['Water-resources', 0.9470581412315369], ['Mountain', 0.9450101256370544], ['Boat', 0.9251711964607239], ['Watercraft', 0.8598986268043518], ['Coastal-and-oceanic-landforms', 0.8401902914047241], ['Lake', 0.82222980260849], ['Vehicle', 0.8216112852096558]]"
CXYpxrptr3T,12/12/2021,https://www.instagram.com/p/CXYpxrptr3T/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/265942015_204243615138699_1621106667809728321_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=AoPkLBm-LrgAX-EQOeq&edm=AABBvjUBAAAA&ccb=7-4&oh=040b14a418f1103fcd1f08014be8c898&oe=61BCCDC4&_nc_sid=83d603,False,10,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYpxrptr3T.jpg,building snow atmospheric-phenomenon vehicle freezing fog sky city motor-vehicle facade,"[['Building', 0.9188248515129089], ['Snow', 0.8715546131134033], ['Atmospheric-phenomenon', 0.8266777396202087], ['Vehicle', 0.8219909071922302], ['Freezing', 0.785107433795929], ['Fog', 0.7805097103118896], ['Sky', 0.76779705286026], ['City', 0.7226812839508057], ['Motor-vehicle', 0.7200273871421814], ['Facade', 0.71124267578125]]"
CXYprxTIqTY,12/12/2021,https://www.instagram.com/p/CXYprxTIqTY/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/266841306_233489685524025_536044067568411488_n.webp.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=RqAsitsANvkAX-e2aUJ&tn=pysgbkpAIn5S5s-m&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9h46hA2YsfcPbKjvSVJymJLdWw4jCX6dbe99cknamijg&oe=61BD33D8&_nc_sid=83d603,False,5,False,"Vomero,arenella.","Naples, Italy",False,40.844116,14.2423,Naples,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYprxTIqTY.jpg,footwear shoe smile outerwear white green fashion street-fashion textile sleeve,"[['Footwear', 0.9821106195449829], ['Shoe', 0.966154932975769], ['Smile', 0.9594886898994446], ['Outerwear', 0.9518606662750244], ['White', 0.9218670725822449], ['Green', 0.9155963659286499], ['Fashion', 0.8889221549034119], ['Street-fashion', 0.8790855407714844], ['Textile', 0.8732829689979553], ['Sleeve', 0.8724499344825745]]"
CXYpon8ojUb,12/12/2021,https://www.instagram.com/p/CXYpon8ojUb/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/266536138_4815185185207219_1135460768547305624_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=x79kkKO8qIMAX-32H0L&edm=AABBvjUBAAAA&ccb=7-4&oh=5edaca84ea48c71f9a9b6ba6ffc67ff8&oe=61BD5CFD&_nc_sid=83d603,False,0,False,Città del Vaticano - Basilica San Pietro di Roma,"Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYpon8ojUb.jpg,sky cloud building world urban-design cityscape landscape residential-area horizon city,"[['Sky', 0.9745303988456726], ['Cloud', 0.901539146900177], ['Building', 0.8987733125686646], ['World', 0.8936298489570618], ['Urban-design', 0.846411943435669], ['Cityscape', 0.8071490526199341], ['Landscape', 0.7953426241874695], ['Residential-area', 0.7942512035369873], ['Horizon', 0.7927941083908081], ['City', 0.7679978609085083]]"
CXYpgEYN5yY,12/12/2021,https://www.instagram.com/p/CXYpgEYN5yY/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/266432223_340803580751433_5328674028387374076_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=EpfGCYSpNL4AX-mbLck&edm=AABBvjUBAAAA&ccb=7-4&oh=4345b362011f3ed0216bd1c172fbb1da&oe=61BC56F3&_nc_sid=83d603,False,3,False,Monopoli,Monopoli,True,40.952213,17.299715,Monopoli,APULIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYpgEYN5yY.jpg,water sky cloud people-in-nature flash-photography happy dress travel coastal-and-oceanic-landforms gown,"[['Water', 0.9717518091201782], ['Sky', 0.9582185745239258], ['Cloud', 0.9355134963989258], ['People-in-nature', 0.8917253017425537], ['Flash-photography', 0.8852352499961853], ['Happy', 0.8658068180084229], ['Dress', 0.8420805335044861], ['Travel', 0.8337693810462952], ['Coastal-and-oceanic-landforms', 0.8242790102958679], ['Gown', 0.8153694272041321]]"
CXYpH1TINO4,12/12/2021,https://www.instagram.com/p/CXYpH1TINO4/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/265999306_594922298256852_754193222575147462_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=qdFEW4fDwjQAX8JpjfJ&edm=AABBvjUBAAAA&ccb=7-4&oh=214329c170e4daae95ba8ea3d3d890ba&oe=61BC8085&_nc_sid=83d603,False,13,False,Cima Vezzena,,False,-6.71888,-35.2667,Curral de Cima,Paraíba,BR,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYpH1TINO4.jpg,sky mountain slope natural-landscape snow ice-cap landscape geological-phenomenon glacial-landform valley,"[['Sky', 0.9715127944946289], ['Mountain', 0.93214350938797], ['Slope', 0.873234748840332], ['Natural-landscape', 0.8706809878349304], ['Snow', 0.8341147303581238], ['Ice-cap', 0.8228431344032288], ['Landscape', 0.7782357931137085], ['Geological-phenomenon', 0.7679944634437561], ['Glacial-landform', 0.7575032711029053], ['Valley', 0.7460585236549377]]"
CXYpCe8Mbdw,12/12/2021,https://www.instagram.com/p/CXYpCe8Mbdw/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/265979507_267732232004607_8224635246194651002_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=103&_nc_ohc=_miDgWTrq-QAX-uBWIi&edm=AABBvjUBAAAA&ccb=7-4&oh=5a4f5dfb20b32ed7da800f1ffdbac8eb&oe=61BC68A9&_nc_sid=83d603,False,8,False,"Bellagio, Lago di Como","Bellagio, Italy",False,40.61981,14.946849,Bellizzi,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYpCe8Mbdw.jpg,plant water blue green nature leaf people-in-nature tree botany branch,"[['Plant', 0.9677672386169434], ['Water', 0.9610742330551147], ['Blue', 0.9280656576156616], ['Green', 0.9105464816093445], ['Nature', 0.9006666541099548], ['Leaf', 0.8995892405509949], ['People-in-nature', 0.8935851454734802], ['Tree', 0.8903546333312988], ['Botany', 0.8894381523132324], ['Branch', 0.8768344521522522]]"
CXYp2ysMNCz,12/12/2021,https://www.instagram.com/p/CXYp2ysMNCz/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/265842704_334184701512979_4331735457370583213_n.webp.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=e7nB3Ak6YdgAX8DUUIq&edm=AABBvjUBAAAA&ccb=7-4&oh=cd6a05d64a4cce7e5faedfeac720f1f7&oe=61BDC90E&_nc_sid=83d603,False,12,False,Trattoria Zà Zà Firenze,"Florence, Italy",False,43.769871,11.255576,Florence,TUSCANY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYp2ysMNCz.jpg,plant photograph table tableware fashion lighting bottle drinkware interior-design chair,"[['Plant', 0.9510323405265808], ['Photograph', 0.9426923394203186], ['Table', 0.9340075850486755], ['Tableware', 0.9187267422676086], ['Fashion', 0.8873472809791565], ['Lighting', 0.8789283037185669], ['Bottle', 0.8681808114051819], ['Drinkware', 0.8591562509536743], ['Interior-design', 0.8533052802085876], ['Chair', 0.852077066898346]]"
CXYp1XQoV_F,12/12/2021,https://www.instagram.com/p/CXYp1XQoV_F/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/249581972_926326518258436_1411499322295436727_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=SV34GtiOfmsAX8ltMOJ&tn=pysgbkpAIn5S5s-m&edm=AABBvjUBAAAA&ccb=7-4&oh=fba3eb8aaa26adcd6bd652f82b272a31&oe=61BC01FC&_nc_sid=83d603,False,1,False,"Piazza San Pietro - Vaticano, Roma, Italia","Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYp1XQoV_F.jpg,sky building road-surface urban-design line city road tints-and-shades facade asphalt,"[['Sky', 0.9671812653541565], ['Building', 0.8703225255012512], ['Road-surface', 0.8377196192741394], ['Urban-design', 0.8285489082336426], ['Line', 0.8154287338256836], ['City', 0.789283275604248], ['Road', 0.7744032740592957], ['Tints-and-shades', 0.763263463973999], ['Facade', 0.7296051383018494], ['Asphalt', 0.7261064648628235]]"
CXYox-gti_W,12/12/2021,https://www.instagram.com/p/CXYox-gti_W/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/265956192_623088238743549_4847371400162359051_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=z1LbsqhBVZgAX8gZ9Uh&edm=AABBvjUBAAAA&ccb=7-4&oh=cbaec08f458d6054bbee567c13223ee3&oe=61BD4320&_nc_sid=83d603,False,8,False,Italy,,False,43.524673,12.1605,,,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYox-gti_W.jpg,plant sky plant-community natural-landscape wood twig tree trunk grass bank,"[['Plant', 0.9689741134643555], ['Sky', 0.9403101801872253], ['Plant-community', 0.9329609870910645], ['Natural-landscape', 0.8888750672340393], ['Wood', 0.8746010065078735], ['Twig', 0.8712359070777893], ['Tree', 0.8441545367240906], ['Trunk', 0.8405311703681946], ['Grass', 0.8079871535301208], ['Bank', 0.8035619258880615]]"
CXYovH2o2Bt,12/12/2021,https://www.instagram.com/p/CXYovH2o2Bt/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/266468610_310390097618502_7445945030504103268_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=106&_nc_ohc=fUuL4j6Y30AAX_8ZoF1&edm=AABBvjUBAAAA&ccb=7-4&oh=f009ee6ae9700bcd00e315b3e1af1861&oe=61BC0016&_nc_sid=83d603,False,8,False,Brancaleone,Brancaleone,True,37.962968,16.100405,Brancaleone,CALABRIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYovH2o2Bt.jpg,cloud water sky water-resources atmosphere azure natural-landscape fluid beach coastal-and-oceanic-landforms,"[['Cloud', 0.9804282784461975], ['Water', 0.9693270325660706], ['Sky', 0.9688597321510315], ['Water-resources', 0.950127363204956], ['Atmosphere', 0.9481807947158813], ['Azure', 0.8965057730674744], ['Natural-landscape', 0.8778572678565979], ['Fluid', 0.8701913356781006], ['Beach', 0.8556274771690369], ['Coastal-and-oceanic-landforms', 0.8378605246543884]]"
CXYofV-O3FH,12/12/2021,https://www.instagram.com/p/CXYofV-O3FH/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/266700926_982982972293341_1756698281051534890_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=109&_nc_ohc=IvhIg4jQgEgAX8DNMIM&edm=AABBvjUBAAAA&ccb=7-4&oh=26073cc9469f57b5d29ed584580b71e5&oe=61BD34E0&_nc_sid=83d603,False,76,False,"Rome, Italy","Rome, Italy",True,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYofV-O3FH.jpg,sky plant building window neighbourhood city landmark facade urban-area human-settlement,"[['Sky', 0.9618278741836548], ['Plant', 0.9330800175666809], ['Building', 0.9135276079177856], ['Window', 0.8507758378982544], ['Neighbourhood', 0.8075653314590454], ['City', 0.7968297600746155], ['Landmark', 0.7797150015830994], ['Facade', 0.7669394016265869], ['Urban-area', 0.7349178791046143], ['Human-settlement', 0.7343438267707825]]"
CXYoSmrNRUQ,12/12/2021,https://www.instagram.com/p/CXYoSmrNRUQ/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/266989173_619130736076990_5477094996847392603_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=zlY6eHIZpKcAX-lenYQ&tn=BxgunO26QSmOGu6O&edm=AABBvjUBAAAA&ccb=7-4&oh=768ccf739fa41f28f52a4ad3c42c70df&oe=61BC923F&_nc_sid=83d603,False,17,False,"Napoli, Italy","Naples, Italy",False,40.844116,14.2423,Naples,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYoSmrNRUQ.jpg,sky building window light clock electricity midnight city facade metropolis,"[['Sky', 0.9619305729866028], ['Building', 0.9560068845748901], ['Window', 0.9149783849716187], ['Light', 0.9104570150375366], ['Clock', 0.7939791679382324], ['Electricity', 0.7821226119995117], ['Midnight', 0.7738915085792542], ['City', 0.7608144879341125], ['Facade', 0.7585493922233582], ['Metropolis', 0.740308403968811]]"
CXYnzBrq0Xe,12/12/2021,https://www.instagram.com/p/CXYnzBrq0Xe/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/267209056_655148158848012_2085540983908537412_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=uU5glGAd1zgAX_oHYOD&edm=AABBvjUBAAAA&ccb=7-4&oh=573b5f5ca200a52638de73cd125a9fe4&oe=61BD68A7&_nc_sid=83d603,False,4,False,Milano italy,"Milan, Italy",False,45.466797,9.190498,Milan,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYnzBrq0Xe.jpg,window light building street-light lighting christmas-decoration metropolitan-area metropolis landmark city,"[['Window', 0.9341397285461426], ['Light', 0.9128340482711792], ['Building', 0.9046022295951843], ['Street-light', 0.8935771584510803], ['Lighting', 0.8721899390220642], ['Christmas-decoration', 0.808545708656311], ['Metropolitan-area', 0.7788456082344055], ['Metropolis', 0.7775506377220154], ['Landmark', 0.7771266102790833], ['City', 0.7732364535331726]]"
CXYnfeFoatX,12/12/2021,https://www.instagram.com/p/CXYnfeFoatX/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/266340736_317939416678792_8940021887915783649_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=_NSKXFYjr7MAX8WGGPE&edm=AABBvjUBAAAA&ccb=7-4&oh=9b82d2abc79ef90b8720e6d2dadce4f0&oe=61BD83DD&_nc_sid=83d603,False,9,False,Spartivento Beach,Brancaleone,False,37.962968,16.100405,Brancaleone,CALABRIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYnfeFoatX.jpg,sky composite-material facade rectangle fixture engineering font building landscape city,"[['Sky', 0.9583166241645813], ['Composite-material', 0.7910774350166321], ['Facade', 0.7650817632675171], ['Rectangle', 0.7609005570411682], ['Fixture', 0.7315648794174194], ['Engineering', 0.7311896681785583], ['Font', 0.7139118313789368], ['Building', 0.6454188227653503], ['Landscape', 0.6281757950782776], ['City', 0.5748298764228821]]"
CXYn2ipgjmz,12/12/2021,https://www.instagram.com/p/CXYn2ipgjmz/,https://instagram.fdel27-3.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/266057876_633661771392076_8090062895918529104_n.jpg?_nc_ht=instagram.fdel27-3.fna.fbcdn.net&_nc_cat=104&_nc_ohc=DZKSyA3SzXEAX-fMlGv&edm=AABBvjUBAAAA&ccb=7-4&oh=7d7a553e6b1d6f6c3946d5b42c955b11&oe=61BC7F59&_nc_sid=83d603,False,61,False,Spaccanapoli,"Milan, Italy",False,45.466797,9.190498,Milan,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYn2ipgjmz.jpg,spice ingredient cuisine red arthropod carmine chile-de-árbol invertebrate electric-blue bell-peppers-and-chili-peppers,"[['Spice', 0.8796496987342834], ['Ingredient', 0.8587532639503479], ['Cuisine', 0.847000777721405], ['Red', 0.8134693503379822], ['Arthropod', 0.6855298280715942], ['Carmine', 0.6674750447273254], ['Chile-de-árbol', 0.6565124988555908], ['Invertebrate', 0.6006773114204407], ['Electric-blue', 0.59544837474823], ['Bell-peppers-and-chili-peppers', 0.5889244675636292]]"
CXYmUwVAteV,12/12/2021,https://www.instagram.com/p/CXYmUwVAteV/,https://instagram.fdel27-2.fna.fbcdn.net/v/t51.2885-15/e35/265930545_1366399437120562_8468730861147193038_n.jpg?_nc_ht=instagram.fdel27-2.fna.fbcdn.net&_nc_cat=110&_nc_ohc=TTJYJ-voK2EAX8vr9uT&edm=AABBvjUBAAAA&ccb=7-4&oh=95155632744ed389613b450e7cb4d268&oe=61BCC268&_nc_sid=83d603,False,12,False,,,,,,,,,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYmUwVAteV.jpg,head christmas-tree happy beard christmas-ornament holiday-ornament ornament t-shirt event font,"[['Head', 0.9716594815254211], ['Christmas-tree', 0.9579861760139465], ['Happy', 0.8575097918510437], ['Beard', 0.8500825762748718], ['Christmas-ornament', 0.8437544107437134], ['Holiday-ornament', 0.8135157227516174], ['Ornament', 0.7810009121894836], ['T-shirt', 0.742155134677887], ['Event', 0.7312415838241577], ['Font', 0.7297048568725586]]"
CXYmS1aN91P,12/12/2021,https://www.instagram.com/p/CXYmS1aN91P/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/267280567_329766888700728_4397248434645238515_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=100&_nc_ohc=YyapqGnzAFUAX-_23G2&tn=pysgbkpAIn5S5s-m&edm=AABBvjUBAAAA&ccb=7-4&oh=adfc49a9dea8535484972f950058e89c&oe=61BD216B&_nc_sid=83d603,True,-1,False,QC Termemilano,"Milan, Italy",False,45.466797,9.190498,Milan,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYmS1aN91P.jpg,vertebrate light black lighting mammal comfort automotive-design line tints-and-shades beauty,"[['Vertebrate', 0.9201111793518066], ['Light', 0.913087785243988], ['Black', 0.8953134417533875], ['Lighting', 0.8681355118751526], ['Mammal', 0.8577728867530823], ['Comfort', 0.8507558107376099], ['Automotive-design', 0.8420570492744446], ['Line', 0.8349789977073669], ['Tints-and-shades', 0.7663092613220215], ['Beauty', 0.7485724091529846]]"
CXYmGUDIdM2,12/12/2021,https://www.instagram.com/p/CXYmGUDIdM2/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/267487961_659892951666073_684360239524206182_n.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ON2E3AEGDIoAX--ex5H&edm=AABBvjUBAAAA&ccb=7-4&oh=a0cd04df75cb04b2e5b74f9c656e7f6e&oe=61BC0F1D&_nc_sid=83d603,False,0,False,Nettuno - Scacciapensieri Beach,Nettuno,False,41.457538,12.661425,Nettuno,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYmGUDIdM2.jpg,glasses face vision-care photograph sunglasses smile white sky goggles eyewear,"[['Glasses', 0.9832205772399902], ['Face', 0.9829546213150024], ['Vision-care', 0.9588278532028198], ['Photograph', 0.9417600035667419], ['Sunglasses', 0.9286999702453613], ['Smile', 0.9280337691307068], ['White', 0.9218607544898987], ['Sky', 0.9199544191360474], ['Goggles', 0.9198253154754639], ['Eyewear', 0.9149596691131592]]"
CXYm2OdIfaK,12/12/2021,https://www.instagram.com/p/CXYm2OdIfaK/,https://instagram.fdel27-1.fna.fbcdn.net/v/t51.2885-15/e35/265991102_206705331651247_409520801476891599_n.webp.jpg?_nc_ht=instagram.fdel27-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=dGHNjGHHhUYAX9FGmV7&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9ekwvWwrp1dDbzUi83Rp00OZ3WBUiCpsrsuzEHZBiNQQ&oe=61BD5331&_nc_sid=83d603,False,35,False,Roghudi Vecchio,Roghudi,False,37.927565,15.765998,Roghudi,CALABRIA,IT,False,False,False,C:\Docs\kitts\data\dump\italygram\Images\CXYm2OdIfaK.jpg,mountain plant natural-landscape vegetation highland bedrock watercourse terrain tree landscape,"[['Mountain', 0.9360369443893433], ['Plant', 0.9294695854187012], ['Natural-landscape', 0.8951295614242554], ['Vegetation', 0.8632498383522034], ['Highland', 0.8393961787223816], ['Bedrock', 0.8347088694572449], ['Watercourse', 0.8346186280250549], ['Terrain', 0.8116182684898376], ['Tree', 0.8105739951133728], ['Landscape', 0.7801836729049683]]"
