shortcode,post_date,post_url,display_url,like_and_view_counts_disabled,likes,is_paid_partnership,location,city,exact_city_match,lattitude,longitude,geo_city,geo_state,geo_country,is_video,is_verified,is_private,img_path,img_lables,img_lable_scores,sunset,places,art,beach,snow,mountain,shopping,food,history,fun,transport,water,chirstmas,happy,extra15
CXienNTgKt2,2021-12-16,https://www.instagram.com/p/CXienNTgKt2/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/267992533_1550512685322912_635483051563935321_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=1AzyU_FaeSoAX9A86Ds&tn=zjmW2FMjZ68XEvrj&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9ZBOU8kBpGJFmtMk-PGpOdgg5d8nQmS9MweOkuE0GiGw&oe=61C34EA8&_nc_sid=83d603,True,-1,False,Bussana Vecchia,"San Remo, Italy",False,43.819648,7.775086,Sanremo,LIGURIA,IT,False,False,False,C:\Docs\kitts\data\dump\italy_vacations\Images\CXienNTgKt2.jpg,plant window building azure wood stairs door vegetation biome neighbourhood,"[['Plant', 0.9633057713508606], ['Window', 0.9311240911483765], ['Building', 0.9247145056724548], ['Azure', 0.8931223750114441], ['Wood', 0.8862624168395996], ['Stairs', 0.871430516242981], ['Door', 0.8714272975921631], ['Vegetation', 0.8593188524246216], ['Biome', 0.8281415700912476], ['Neighbourhood', 0.8228050470352173]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CXief5jLckf,2021-12-16,https://www.instagram.com/p/CXief5jLckf/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/267784260_1555955288102274_4188854563305506766_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=106&_nc_ohc=PFo_klQlIkwAX8z7-7F&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-lHi2hxG_AV1IWipN5Ia0cxw5PbKFrUkN1gBMV2z9hNQ&oe=61C30F9C&_nc_sid=83d603,False,42,False,"Fontanellato, Italy","Fontanellato, Italy",True,44.881666,10.172179,Fontanellato,EMILIA-ROMAGNA,IT,False,False,False,C:\Docs\kitts\data\dump\italiantravel\Images\CXief5jLckf.jpg,people-in-nature standing flash-photography happy sunlight grass sky tints-and-shades landscape natural-landscape,"[['People-in-nature', 0.922151505947113], ['Standing', 0.8642165660858154], ['Flash-photography', 0.8530687689781189], ['Happy', 0.8481953740119934], ['Sunlight', 0.841233491897583], ['Grass', 0.7953458428382874], ['Sky', 0.7920248508453369], ['Tints-and-shades', 0.7739017605781555], ['Landscape', 0.7628157138824463], ['Natural-landscape', 0.7536162734031677]]",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CXidKMJjGNK,2021-12-16,https://www.instagram.com/p/CXidKMJjGNK/,https://instagram.fdel27-4.fna.fbcdn.net/v/t51.2885-15/e35/267590466_667661694608582_7925521246448027171_n.jpg?_nc_ht=instagram.fdel27-4.fna.fbcdn.net&_nc_cat=102&_nc_ohc=VCtOV5zA-C4AX8KGvOU&tn=lCDhZ9tHu0b5GirJ&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_nxehmojq3Bds7HUe1OU5x6sCy3v-dan_rAGgQGX4lfQ&oe=61C75B2F&_nc_sid=83d603,False,44,False,San Marino,,False,43.932716,12.457975,,,SM,False,False,False,C:\Docs\kitts\data\dump\travelitaly\Images\CXidKMJjGNK.jpg,sky cloud wood landscape horizon hill plateau mountain-range rock sign,"[['Sky', 0.9748499989509583], ['Cloud', 0.9465091824531555], ['Wood', 0.820783257484436], ['Landscape', 0.7904582023620605], ['Horizon', 0.7582676410675049], ['Hill', 0.6876469254493713], ['Plateau', 0.6604477167129517], ['Mountain-range', 0.6340345144271851], ['Rock', 0.6337612271308899], ['Sign', 0.5893785953521729]]",False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
CXibaJOISJl,2021-12-16,https://www.instagram.com/p/CXibaJOISJl/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/267460176_614187979626421_5362850343831603293_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=101&_nc_ohc=cX1BuUiSFokAX_UVUW7&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_wVdTD4LuIXzyjOZ7jZp7n_OuAzkPSNntRtqUjXNQppg&oe=61C2E920&_nc_sid=83d603,True,-1,False,Pantheon,"Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italiantravel\Images\CXibaJOISJl.jpg,cloud sky facade building temple ancient-greek-temple column ancient-roman-architecture roman-temple monument,"[['Cloud', 0.9731040596961975], ['Sky', 0.9710626602172852], ['Facade', 0.7760396003723145], ['Building', 0.7758664488792419], ['Temple', 0.7437295317649841], ['Ancient-greek-temple', 0.7275887727737427], ['Column', 0.7146369814872742], ['Ancient-roman-architecture', 0.7104992866516113], ['Roman-temple', 0.7036492228507996], ['Monument', 0.7025750875473022]]",False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CXib47SJnbI,2021-12-16,https://www.instagram.com/p/CXib47SJnbI/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/fr/e15/p1080x1080/267906414_1077639136328845_7657275285871540339_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=101&_nc_ohc=WMV8qYYz5QkAX_gLJDI&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT95iSg3gRiQkgSPA2mSEgVEFbKTMattbf4LIsmWO17nog&oe=61C32EDD&_nc_sid=83d603,False,357,False,Capri,"Capri, Italy",False,40.549003,14.228232,Capri,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italiantravel\Images\CXib47SJnbI.jpg,water cloud sky natural-landscape afterglow sunlight mountain coastal-and-oceanic-landforms watercourse terrain,"[['Water', 0.978918194770813], ['Cloud', 0.967567503452301], ['Sky', 0.9638761281967163], ['Natural-landscape', 0.8930543065071106], ['Afterglow', 0.8564847707748413], ['Sunlight', 0.8532273173332214], ['Mountain', 0.8427448272705078], ['Coastal-and-oceanic-landforms', 0.8407963514328003], ['Watercourse', 0.8382185697555542], ['Terrain', 0.8219094276428223]]",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
CXi_dvPM9tW,2021-12-16,https://www.instagram.com/p/CXi_dvPM9tW/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/268433390_121955810306595_8913142897554849995_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=103&_nc_ohc=_Mm4jHWTvx4AX9Qzgat&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8ZodQI7Q8YyINqX1NoCw8-5jewWCN2VOrEzMK3j6l6wg&oe=61C33A5C&_nc_sid=83d603,False,22,False,"Mercato Di Ballaro, Palermo","Palermo, Italy",False,38.11127,13.353442,Palermo,SICILY,IT,False,False,False,C:\Docs\kitts\data\dump\italytourism\Images\CXi_dvPM9tW.jpg,food tableware ingredient recipe meyer-lemon french-fries sweet-lemon cuisine seafood staple-food,"[['Food', 0.9842904806137085], ['Tableware', 0.9280290007591248], ['Ingredient', 0.9037479162216187], ['Recipe', 0.8737660050392151], ['Meyer-lemon', 0.8724058270454407], ['French-fries', 0.8689348697662354], ['Sweet-lemon', 0.8583875298500061], ['Cuisine', 0.85700523853302], ['Seafood', 0.84087735414505], ['Staple-food', 0.837938666343689]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
CXi_TgSNWdc,2021-12-16,https://www.instagram.com/p/CXi_TgSNWdc/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/268053032_892423784800992_585175642822173076_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=pPJfs09pakoAX9gcs4k&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8zARusuuc24TAMFF7RWS5STtGfQLusI8u8OjjX9dr1cQ&oe=61C187FD&_nc_sid=83d603,False,15,False,Molveno,Molveno,True,46.142106,10.963777,Molveno,TRENTINO-ALTO ADIGE/SÜDTIROL,IT,False,False,False,C:\Docs\kitts\data\dump\italiantravel\Images\CXi_TgSNWdc.jpg,cloud sky water mountain ecoregion natural-landscape tree plant highland atmospheric-phenomenon,"[['Cloud', 0.979789137840271], ['Sky', 0.971980094909668], ['Water', 0.9631415605545044], ['Mountain', 0.9397348761558533], ['Ecoregion', 0.9214951992034912], ['Natural-landscape', 0.8842028379440308], ['Tree', 0.8811777234077454], ['Plant', 0.8755847811698914], ['Highland', 0.8563533425331116], ['Atmospheric-phenomenon', 0.8336324691772461]]",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
CXi_RZEqbxa,2021-12-16,https://www.instagram.com/p/CXi_RZEqbxa/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/269302908_3132314343703201_8878159063016160226_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=101&_nc_ohc=7nujI3BXaicAX_YTARp&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT95WEJFVPSXGpVsNbo6I9w1ExHqcN8tlNQSxZo6UebQhw&oe=61C18EB4&_nc_sid=83d603,False,8,False,Sanremo,"San Remo, Italy",False,43.819648,7.775086,Sanremo,LIGURIA,IT,False,False,False,C:\Docs\kitts\data\dump\italiancity\Images\CXi_RZEqbxa.jpg,building water fountain public-space city font landmark metropolitan-area tints-and-shades midnight,"[['Building', 0.8926011323928833], ['Water', 0.8797042369842529], ['Fountain', 0.8289682865142822], ['Public-space', 0.8076731562614441], ['City', 0.7879655361175537], ['Font', 0.7813856601715088], ['Landmark', 0.7739578485488892], ['Metropolitan-area', 0.772484540939331], ['Tints-and-shades', 0.7668040990829468], ['Midnight', 0.7646965384483337]]",False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
CXiZmP1sk6Y,2021-12-16,https://www.instagram.com/p/CXiZmP1sk6Y/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/267607591_304799534871332_3813870230111727164_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=cH9X3t4TCJEAX-Va1b5&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-q_sMC6E0FUIpV4PiTuou7lL63A39DZ3MT1eFo9iZYhw&oe=61C2B506&_nc_sid=83d603,False,288,False,Piazza San Lorenzo in Lucina - Roma,"Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXiZmP1sk6Y.jpg,christmas-tree cloud sky building daytime window plant urban-design biome public-space,"[['Christmas-tree', 0.9768460392951965], ['Cloud', 0.9761951565742493], ['Sky', 0.9699465036392212], ['Building', 0.9682139158248901], ['Daytime', 0.9443451166152954], ['Window', 0.9069104194641113], ['Plant', 0.8662137985229492], ['Urban-design', 0.8457224369049072], ['Biome', 0.8282135725021362], ['Public-space', 0.815838098526001]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CXiV13XMhjF,2021-12-16,https://www.instagram.com/p/CXiV13XMhjF/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/267269346_365295048693080_5583692279280479182_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=SQuxc0grCKAAX868yhk&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-luA2mh_MBy7d8RfLoADpixeXzZQgrPYRCazLRkEOIVA&oe=61C31CDB&_nc_sid=83d603,False,154,False,"Pistoia, Italy","Pistoia, Italy",True,40.108902,15.234561,Pisciotta,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXiV13XMhjF.jpg,cloud sky building tower window tower-block skyscraper facade city monument,"[['Cloud', 0.9734715223312378], ['Sky', 0.9663267135620117], ['Building', 0.9341883659362793], ['Tower', 0.8797847628593445], ['Window', 0.8330007195472717], ['Tower-block', 0.8107714653015137], ['Skyscraper', 0.8023553490638733], ['Facade', 0.7978581786155701], ['City', 0.7893508672714233], ['Monument', 0.7781886458396912]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CXiUexatDO7,2021-12-16,https://www.instagram.com/p/CXiUexatDO7/,https://instagram.fbom26-2.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/268423496_277233624455390_5028508265097683685_n.jpg?_nc_ht=instagram.fbom26-2.fna.fbcdn.net&_nc_cat=102&_nc_ohc=nrenb6syPtgAX_n5F7a&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9HJEtf4MA9zYu4oXJk3C2sdvISRVQ3GXH_bKKRp0G9Dw&oe=61C544AC&_nc_sid=83d603,False,598,False,Cisternino,Mola di Bari,False,41.060935,17.087291,Mola di Bari,APULIA,IT,False,False,False,C:\Docs\kitts\data\dump\italylovers\Images\CXiUexatDO7.jpg,plant flower flowerpot green window public-space houseplant art facade flower-arranging,"[['Plant', 0.9635136723518372], ['Flower', 0.9400628209114075], ['Flowerpot', 0.9199376106262207], ['Green', 0.9008930325508118], ['Window', 0.8213854432106018], ['Public-space', 0.814032793045044], ['Houseplant', 0.7709454298019409], ['Art', 0.7621068954467773], ['Facade', 0.7149258852005005], ['Flower-Arranging', 0.6964676380157471]]",False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
CXiLwx9MbPd,2021-12-16,https://www.instagram.com/p/CXiLwx9MbPd/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/268509165_961508864575467_1028547608373976230_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=103&_nc_ohc=4BiQy8kO0E8AX-8GCVu&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_ZCtwz_9ZjLbu1vWf1u3t9rqmj9F5x7aBIaRg8c7ZI8g&oe=61C4746F&_nc_sid=83d603,False,468,False,Lago di Carezza Alto Adige,"Nova Levante, Trentino-Alto Adige, Italy",False,46.421983,11.571177,Nova Levante,TRENTINO-ALTO ADIGE/SÜDTIROL,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXiLwx9MbPd.jpg,automotive-lighting lighting wood plant tree snow sky tints-and-shades freezing rectangle,"[['Automotive-lighting', 0.907389760017395], ['Lighting', 0.8711711168289185], ['Wood', 0.8351135849952698], ['Plant', 0.8200312256813049], ['Tree', 0.8113961815834045], ['Snow', 0.8105549216270447], ['Sky', 0.7981526851654053], ['Tints-and-shades', 0.7736246585845947], ['Freezing', 0.7562883496284485], ['Rectangle', 0.7505773305892944]]",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
CXiJviVtKZt,2021-12-16,https://www.instagram.com/p/CXiJviVtKZt/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/267992535_1293588041069109_6229166111085831745_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=109&_nc_ohc=w0cZTsJm0BIAX__JyKN&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8kyZE2ApntJ35kdmPrJpImfVQGsW6KFRDV5iok-8niXQ&oe=61C28118&_nc_sid=83d603,True,-1,False,"Piazza San Pietro - Vaticano, Roma, Italia","Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXiJviVtKZt.jpg,sky building architecture public-space morning city facade urban-area metropolis human-settlement,"[['Sky', 0.9134064316749573], ['Building', 0.9065489768981934], ['Architecture', 0.8509098887443542], ['Public-space', 0.8142207860946655], ['Morning', 0.810041069984436], ['City', 0.8032848238945007], ['Facade', 0.7758111953735352], ['Urban-area', 0.7442539930343628], ['Metropolis', 0.7402346134185791], ['Human-settlement', 0.7366903424263]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CXiHmPmIgnS,2021-12-16,https://www.instagram.com/p/CXiHmPmIgnS/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/267442931_609713330082476_9116643481552293118_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=108&_nc_ohc=4NFy7Ght184AX9DifPH&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT9O04aswnuBWMdeOMW88NtWIRav7_hkgxa9vmf6-LFe-w&oe=61C20CF8&_nc_sid=83d603,False,194,False,Bolsena,Bolsena,True,42.644107,11.984955,Bolsena,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italytravel\Images\CXiHmPmIgnS.jpg,sky window plant facade landscape building city road-surface fixture house,"[['Sky', 0.9284501671791077], ['Window', 0.8988712430000305], ['Plant', 0.8263699412345886], ['Facade', 0.7793775796890259], ['Landscape', 0.7677121758460999], ['Building', 0.7654806971549988], ['City', 0.7521427273750305], ['Road-surface', 0.7341047525405884], ['Fixture', 0.7241241335868835], ['House', 0.7019665241241455]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CXiEifjoj0Y,2021-12-16,https://www.instagram.com/p/CXiEifjoj0Y/,https://instagram.fdel1-5.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/267952812_578897373213390_1996451242945601289_n.jpg?_nc_ht=instagram.fdel1-5.fna.fbcdn.net&_nc_cat=106&_nc_ohc=P1RzWRYG-TYAX_c3scs&tn=ogtP60-Ad7y1VvKt&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_xvHtmUxA1mExt1PvlDiYxePhhwcpnTWYPSnpwCURsNA&oe=61C5D255&_nc_sid=83d603,False,244,False,Montevecchia,Montevecchia,True,45.705744,9.375436,Montevecchia,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\visititaly\Images\CXiEifjoj0Y.jpg,cloud sky water-resources snow world water building natural-landscape slope ice-cap,"[['Cloud', 0.9690319895744324], ['Sky', 0.968136191368103], ['Water-resources', 0.9494791030883789], ['Snow', 0.9119502305984497], ['World', 0.9091333150863647], ['Water', 0.8866509199142456], ['Building', 0.8779087066650391], ['Natural-landscape', 0.8680896162986755], ['Slope', 0.851895272731781], ['Ice-cap', 0.8266898393630981]]",False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
CXi9nWZMbWd,2021-12-16,https://www.instagram.com/p/CXi9nWZMbWd/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/267358517_296644149049423_1010875387683535864_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=107&_nc_ohc=VvgWcK4OwM8AX-mo7WW&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_lGOtsbY8PEKlywyj1ecutmJk82pVyeJcetHlByKfEKQ&oe=61C28FFC&_nc_sid=83d603,False,263,False,"Catania, Italy","Catania, Italy",True,37.502608,15.087111,Catania,SICILY,IT,False,False,False,C:\Docs\kitts\data\dump\italytour\Images\CXi9nWZMbWd.jpg,sky cloud daytime photograph light infrastructure dusk lighting architecture travel,"[['Sky', 0.9731492400169373], ['Cloud', 0.9626448154449463], ['Daytime', 0.9449334144592285], ['Photograph', 0.9414060711860657], ['Light', 0.9121846556663513], ['Infrastructure', 0.8912186622619629], ['Dusk', 0.8818317651748657], ['Lighting', 0.8712543845176697], ['Architecture', 0.8506190180778503], ['Travel', 0.849550724029541]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CXi9JIlserW,2021-12-16,https://www.instagram.com/p/CXi9JIlserW/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/267557608_460628925421243_5372702885863233059_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=107&_nc_ohc=YLa5iiZwsIEAX-IM9VT&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT_ZMuQw2_S3Vaxzchzg13LWYNJ7XsV8tmBdXVN7CvZZZg&oe=61C21D3C&_nc_sid=83d603,False,150,False,"Milan, Italy","Milan, Italy",True,45.466797,9.190498,Milan,LOMBARDY,IT,False,False,False,C:\Docs\kitts\data\dump\milanitaly\Images\CXi9JIlserW.jpg,footwear sky daytime white temple standing road-surface travel facade city,"[['Footwear', 0.982141375541687], ['Sky', 0.949721097946167], ['Daytime', 0.9452518224716187], ['White', 0.9218683838844299], ['Temple', 0.8768370747566223], ['Standing', 0.8642165660858154], ['Road-surface', 0.8184026479721069], ['Travel', 0.806800127029419], ['Facade', 0.7898514866828918], ['City', 0.7809323072433472]]",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CXi99nAo8K4,2021-12-16,https://www.instagram.com/p/CXi99nAo8K4/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/267936523_4744658852252448_4082712865141869166_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=100&_nc_ohc=p4nWKhPdLZkAX-nlRrm&tn=Wd760GGGki21zXmF&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT8E8W4UXHnIIaVTg0C-RAFtBpwSCE_SkCDBuOHl5kB_AQ&oe=61C21035&_nc_sid=83d603,False,279,False,Castel Sant'angelo - Roma,"Rome, Italy",False,41.893344,12.483072,Rome,LAZIO,IT,False,False,False,C:\Docs\kitts\data\dump\italytourism\Images\CXi99nAo8K4.jpg,sky building city street-light landscape house medieval-architecture ancient-history arch heat,"[['Sky', 0.9308444261550903], ['Building', 0.907805323600769], ['City', 0.7717841863632202], ['Street-light', 0.7626507878303528], ['Landscape', 0.7609208822250366], ['House', 0.7538345456123352], ['Medieval-architecture', 0.7230165004730225], ['Ancient-history', 0.7033860087394714], ['Arch', 0.7011874914169312], ['Heat', 0.6934188604354858]]",False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
CXi8pIytvZB,2021-12-16,https://www.instagram.com/p/CXi8pIytvZB/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/268009839_607529990522563_7559052745454091748_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=107&_nc_ohc=U6KhC_0Wlk8AX9TzMyx&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT-_V48Z_2bgC9eV864AzS41uheLL8qJgotZtwYPlRhRVw&oe=61C23306&_nc_sid=83d603,False,513,False,"Málaga, Costa del Sol","Málaga, Spain",False,36.721081,-4.421041,Málaga,ANDALUSIA,ES,False,False,False,C:\Docs\kitts\data\dump\romephotographer\Images\CXi8pIytvZB.jpg,face lip purple flash-photography neck thigh fashion-design waist eyelash black-hair,"[['Face', 0.9832226634025574], ['Lip', 0.9702470302581787], ['Purple', 0.8840514421463013], ['Flash-photography', 0.8832517266273499], ['Neck', 0.8798762559890747], ['Thigh', 0.8128151893615723], ['Fashion-design', 0.8077707886695862], ['Waist', 0.8069717288017273], ['Eyelash', 0.8018564581871033], ['Black-hair', 0.7893581390380859]]",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CXi8LjHslY9,2021-12-16,https://www.instagram.com/p/CXi8LjHslY9/,https://scontent-ort2-2.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/268074894_284411263735228_7462704260949041530_n.jpg?_nc_ht=scontent-ort2-2.cdninstagram.com&_nc_cat=104&_nc_ohc=c6hFuFCE2lMAX9u8-kG&edm=AABBvjUBAAAA&ccb=7-4&oh=00_AT88gSO-V1aUXR6RoAEAjpka5bQxvXAKIACK8VM-_aIrZw&oe=61C22049&_nc_sid=83d603,False,239,False,Pizzeria Gaetano Genovesi,"Naples, Italy",False,40.844116,14.2423,Naples,CAMPANIA,IT,False,False,False,C:\Docs\kitts\data\dump\italia\Images\CXi8LjHslY9.jpg,food watch ingredient recipe fines-herbes cuisine dish tableware leaf-vegetable garnish,"[['Food', 0.9872291088104248], ['Watch', 0.9776575565338135], ['Ingredient', 0.9158845543861389], ['Recipe', 0.8818857669830322], ['Fines-herbes', 0.8723070025444031], ['Cuisine', 0.8672395348548889], ['Dish', 0.8569918870925903], ['Tableware', 0.8542406558990479], ['Leaf-vegetable', 0.8538743853569031], ['Garnish', 0.8089210391044617]]",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
